Status,ActivityCompleted,nps_score,Comments,Sentiment,Device Type,Browser
Incomplete,N/A,1,,,Desktop,Microsoft Edge
Incomplete,N/A,3,,,Mobile,Chrome Mobile
Incomplete,N/A,3,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,1,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,3,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Safari
Incomplete,N/A,5,,,Desktop,Microsoft Edge
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,3,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,3,,,Desktop,Firefox
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Microsoft Edge
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Mobile,Google App
Incomplete,N/A,1,,,Desktop,Safari
Incomplete,N/A,2,,,Desktop,Microsoft Edge
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Safari
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,3,,,Desktop,Chrome
Incomplete,N/A,5,,,Tablet,Safari mobile
Incomplete,N/A,4,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Microsoft Edge
Incomplete,N/A,5,,,Desktop,Microsoft Edge
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,3,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Tablet,Safari mobile
Incomplete,N/A,4,,,Mobile,Chrome Mobile
Incomplete,N/A,4,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Mobile Samsung Browser
Incomplete,N/A,3,,,Mobile,Facebook App
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Google App
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,3,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Safari
Incomplete,N/A,5,,,Mobile,Google App
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Safari
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,3,,,Mobile,Chrome Mobile
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Safari
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,3,,,Mobile,Google App
Incomplete,N/A,3,,,Desktop,Chrome
Incomplete,N/A,3,,,Mobile,Safari mobile
Incomplete,N/A,3,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,1,,,Mobile,Facebook App
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,3,,,Desktop,Microsoft Edge
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,3,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Mobile,Chrome Mobile
Incomplete,N/A,3,,,Mobile,Safari mobile
Incomplete,N/A,3,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Desktop,Microsoft Edge
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Desktop,Microsoft Edge
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,3,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Mobile Samsung Browser
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,3,,,Desktop,Microsoft Edge
Incomplete,N/A,4,,,Desktop,Chrome
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,2,,,Desktop,Chrome
Incomplete,N/A,4,,,Desktop,Safari
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,4,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Mobile,Google App
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,2,,,Desktop,Chrome
Incomplete,N/A,3,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Google App
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,1,,,Mobile,Google App
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Desktop,Chrome
Incomplete,N/A,3,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Mobile,Mobile Samsung Browser
Incomplete,N/A,4,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Mobile Samsung Browser
Incomplete,N/A,3,,,Mobile,Google App
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Microsoft Edge
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Desktop,Microsoft Edge
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,1,,,Desktop,Firefox
Incomplete,N/A,4,,,Desktop,Chrome
Incomplete,N/A,3,,,Desktop,Microsoft Edge
Incomplete,N/A,4,,,Mobile,Chrome Mobile
Incomplete,N/A,4,,,Desktop,Safari
Incomplete,N/A,4,,,Mobile,Google App
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Google App
Incomplete,N/A,5,,,Desktop,Safari
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Google App
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,3,,,Desktop,Chrome
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,2,,,Desktop,Microsoft Edge
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Desktop,Microsoft Edge
Incomplete,N/A,4,,,Desktop,Chrome
Incomplete,N/A,3,,,Desktop,Chrome
Incomplete,N/A,3,,,Mobile,Safari mobile
Incomplete,N/A,3,,,Mobile,Mobile Samsung Browser
Incomplete,N/A,1,,,Mobile,Chrome Mobile
Incomplete,N/A,4,,,Desktop,Chrome
Incomplete,N/A,3,,,Desktop,Chrome
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Desktop,Firefox
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Google App
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Microsoft Edge
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,4,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,3,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,2,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,4,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Mobile,Chrome Mobile
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,2,,,Mobile,Chrome Mobile
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,3,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Desktop,Safari
Incomplete,N/A,5,,,Desktop,Microsoft Edge
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,3,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Desktop,Safari
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,2,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Google App
Incomplete,N/A,5,,,Desktop,Safari
Incomplete,N/A,5,,,Desktop,Microsoft Edge
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,3,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Google App
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,2,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Microsoft Edge
Incomplete,N/A,4,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Desktop,Microsoft Edge
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,3,Slow,Negative,Desktop,Safari
Incomplete,N/A,2,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Mobile,Mobile Samsung Browser
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Tablet,Chrome Mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,4,,,Desktop,Opera
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Microsoft Edge
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,3,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Google App
Incomplete,N/A,3,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Microsoft Edge
Incomplete,N/A,4,,,Tablet,Chrome Mobile
Incomplete,N/A,1,,,Desktop,Microsoft Edge
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,5,,,Tablet,Chrome Mobile
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,2,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,3,,,Desktop,Chrome
Incomplete,N/A,4,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,3,,,Desktop,Chrome
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,3,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,3,,,Desktop,Firefox
Incomplete,N/A,4,,,Mobile,Chrome Mobile
Incomplete,N/A,3,,,Desktop,Chrome
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Safari
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Safari
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,4,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Google App
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Safari
Incomplete,N/A,4,,,Mobile,Chrome Mobile
Incomplete,N/A,3,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Facebook App
Incomplete,N/A,4,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Microsoft Edge
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Google App
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,5,,,Tablet,Chrome Mobile
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Safari
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Mobile Samsung Browser
Incomplete,N/A,2,,,Mobile,Android WebView
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Safari
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Google App
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Google App
Incomplete,N/A,3,,,Desktop,Firefox
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,4,,,Mobile,Chrome Mobile
Incomplete,N/A,1,,,Mobile,Google App
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Microsoft Edge mobile
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,4,,,Desktop,Chrome
Incomplete,N/A,2,,,Desktop,Chrome
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,2,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Mobile,Chrome Mobile
Incomplete,N/A,4,,,Mobile,Chrome Mobile
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,4,,,Desktop,Chrome
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Safari
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,3,,,Mobile,Chrome Mobile
Incomplete,N/A,2,,,Mobile,Safari mobile
Incomplete,N/A,2,,,Desktop,Safari
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,2,,,Tablet,Google App
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,2,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,5,Tons of info,Negative,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Mobile Samsung Browser
Incomplete,N/A,3,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Mobile,Mobile Samsung Browser
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Tablet,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,3,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,3,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,2,,,Desktop,Microsoft Edge
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Microsoft Edge
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Firefox
Incomplete,N/A,4,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,3,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Desktop,Chrome
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Safari
Incomplete,N/A,3,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Opera
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,3,,,Mobile,Chrome Mobile
Incomplete,N/A,4,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,3,,,Desktop,Microsoft Edge
Incomplete,N/A,1,,,Desktop,Safari
Incomplete,N/A,5,,,Desktop,Microsoft Edge
Incomplete,N/A,3,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Microsoft Edge
Incomplete,N/A,4,,,Mobile,Chrome Mobile
Incomplete,N/A,4,,,Desktop,Chrome
Incomplete,N/A,3,,,Desktop,Chrome
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Desktop,Chrome
Incomplete,N/A,3,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Desktop,Chrome
Incomplete,N/A,4,,,Desktop,Microsoft Edge
Incomplete,N/A,1,,,Mobile,Mobile Samsung Browser
Incomplete,N/A,4,,,Desktop,Chrome
Incomplete,N/A,1,,,Desktop,Safari
Incomplete,N/A,5,,,Desktop,Microsoft Edge
Incomplete,N/A,2,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,2,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,1,,,Desktop,Microsoft Edge
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Android WebView
Incomplete,N/A,2,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Desktop,Microsoft Edge
Incomplete,N/A,1,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Google App
Incomplete,N/A,4,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Desktop,Chrome
Incomplete,N/A,5,,,Mobile,Mobile Samsung Browser
Incomplete,N/A,2,,,Desktop,Microsoft Edge
Incomplete,N/A,3,,,Tablet,Chrome Mobile
Incomplete,N/A,2,,,Tablet,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,5,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Mobile,Chrome Mobile
Incomplete,N/A,5,,,Mobile,Safari mobile
Incomplete,N/A,4,,,Desktop,Firefox
Incomplete,N/A,5,,,Tablet,Chrome Mobile
